pH,EC,light %,Water level
6.872392252,1.548154844,0.799976328,6.422006246
6.500298081,1.534502063,0.816434015,6.423363339
6.848189097,1.516551416,0.789683634,6.434009622
6.786222953,1.528000321,0.804000456,6.445223016
6.952411599,1.530420081,0.803463227,6.406444679
6.73152002,1.542330293,0.811211526,6.408697539
6.876220407,1.537176616,0.79384503,6.442996624
7.091088291,1.541709838,0.805087044,6.441858346
7.035216851,1.529080884,0.819652317,6.42254963
6.643942336,1.516353455,0.798915558,6.406334524
7.068685119,1.51728303,0.798162785,6.442185503
6.972830531,1.515492781,0.80088936,6.426918645
6.62641668,1.526003086,0.785746513,6.432705082
6.582429664,1.515098513,0.785839534,6.422126446
6.777580371,1.529814375,0.811425368,6.443949307
6.676943116,1.51299522,0.792076043,6.403317757
7.00083423,1.524443549,0.793528772,6.404631719
6.826859368,1.502423965,0.796397875,6.400764538
7.016223088,1.505721477,0.783277772,6.41885991
6.667419426,1.510993229,0.796740145,6.420320269
6.867011758,1.519871271,0.797016513,6.421639617
6.88668188,1.504757813,0.80723948,6.428984494
6.585501102,1.536028521,0.81428015,6.448456416
6.655067725,1.519556164,0.795768778,6.40274367
6.673098166,1.545649711,0.797600896,6.434604078
6.670061892,1.538904179,0.795207802,6.444249215
6.636751011,1.531361921,0.796962629,6.444635014
7.028721199,1.5058993,0.794566397,6.425586413
6.879109742,1.529533776,0.781479565,6.441437009
7.033148434,1.54611626,0.796371727,6.408233594
7.063452026,1.544859121,0.818235531,6.430803824
6.828006278,1.509575878,0.789781202,6.416986393
7.021259705,1.51062031,0.786273415,6.408230475
6.560089989,1.512296399,0.78049999,6.444898809
6.742849108,1.521131465,0.796761814,6.430821929
6.923329602,1.541458527,0.790848373,6.401186783
6.705234559,1.508447586,0.797867185,6.435693929
6.80779688,1.510148827,0.812915178,6.447907597
7.027877879,1.513530855,0.811043964,6.431366923
6.746807437,1.51416923,0.810715069,6.401596153
6.959172376,1.504891698,0.791455355,6.434683739
6.714950199,1.518565373,0.812415289,6.408100065
6.996905109,1.537581004,0.781262356,6.420759385
7.037962662,1.512044313,0.780734566,6.427961215
6.979761348,1.533263806,0.803116327,6.436189679
6.535059187,1.52564322,0.806899007,6.433879611
7.087367224,1.520857002,0.815163283,6.448664708
6.825302082,1.507719341,0.790872596,6.404430876
6.918619025,1.532586335,0.794504651,6.406623409
6.745883004,1.500124016,0.783122895,6.429210902
6.876763624,1.534534056,0.813221562,6.427699327
6.662291806,1.512108407,0.787894805,6.416799121
6.855693712,1.538076188,0.805138071,6.438012077
6.540949826,1.549339185,0.789209858,6.429735783
6.538935212,1.528101961,0.782842738,6.415394374
6.893562844,1.541763222,0.784687228,6.422212918
7.057538832,1.5271179,0.812908596,6.42910432
6.539587097,1.525828521,0.801345977,6.422960157
7.065111501,1.52108368,0.811690588,6.436833667
6.602687765,1.52701294,0.817491723,6.4437149
6.799105599,1.52090293,0.793817972,6.40666037
6.878484404,1.511045209,0.800974463,6.419326108
6.808246784,1.506404645,0.790457381,6.42365316
6.631599385,1.54982529,0.794213407,6.410595384
7.01865302,1.536864447,0.81773633,6.415534567
6.537450091,1.509204543,0.817054268,6.409933667
7.026407538,1.523571388,0.786136005,6.424983342
6.647417015,1.517564842,0.809551384,6.442385679
7.079560071,1.523718316,0.816777141,6.434111808
7.061635985,1.519334347,0.810432667,6.416330758
6.750930338,1.531392242,0.788675079,6.412074842
6.685384989,1.500728235,0.804140047,6.433150829
6.709347622,1.511452743,0.809190341,6.415978766
7.098603196,1.53779907,0.801912468,6.438000364
7.005038566,1.526184625,0.783837185,6.430510994
6.901474014,1.521699116,0.782350025,6.445802927
6.971171513,1.51540678,0.784410248,6.414745977
6.722219142,1.503077919,0.781095775,6.415883636
6.886866409,1.517444326,0.802148466,6.447474504
6.910766491,1.528474488,0.813642952,6.436355656
6.874980035,1.530026538,0.79700559,6.425936574
6.5430184,1.50756874,0.816871835,6.41844709
7.008408313,1.539936799,0.80112061,6.410326619
6.575589264,1.543802861,0.79730105,6.41354166
6.949793972,1.509756895,0.801099789,6.447132049
6.532011572,1.527636611,0.813767173,6.448905147
6.6205679,1.537736615,0.801113751,6.42866099
6.502233856,1.532936373,0.790503657,6.401358925
6.870277642,1.543038832,0.813033054,6.445368192
6.914142163,1.541304138,0.802561766,6.44212797
6.773615124,1.50293818,0.780883517,6.448676593
7.022690038,1.522228849,0.792532994,6.431444629
6.610033026,1.523125547,0.781449687,6.442761666
6.936240989,1.533659049,0.801659938,6.436747256
6.984169048,1.520152395,0.819911988,6.448895532
6.78672574,1.507177891,0.784831231,6.448246381
6.871520482,1.509041619,0.782604034,6.415613864
6.662716868,1.541006285,0.801109519,6.429701553
6.509242702,1.539429277,0.788863027,6.406129771
6.964158006,1.503745479,0.816897279,6.407655063
6.852564044,1.500192342,0.809421258,6.439735313
6.807609139,1.505710981,0.817000235,6.432417713
7.079693221,1.545108568,0.811019098,6.440884762
7.04755345,1.532559489,0.809377914,6.440261986
6.567200861,1.524706208,0.815418734,6.441387509
6.52824826,1.520135784,0.810404399,6.448627934
7.00079988,1.538850083,0.806436929,6.448152214
6.82261778,1.518814909,0.799054651,6.443759899
6.901029816,1.548751693,0.809144276,6.425281748
6.704217007,1.505816616,0.81655601,6.447151779
7.031940001,1.518989743,0.80367751,6.44339096
6.682377484,1.518910434,0.810033371,6.419745008
6.903839765,1.524299653,0.818000254,6.416800185
6.966127353,1.535389165,0.781212697,6.418660372
6.864942958,1.538620529,0.78254926,6.426095693
6.536340186,1.529914324,0.792517557,6.416615483
6.527730075,1.529349393,0.80914016,6.425067595
7.065456788,1.506113532,0.792326912,6.436918917
6.896643111,1.508842092,0.786505596,6.43643495
6.615810217,1.52403179,0.780989104,6.444203476
6.52140627,1.527916,0.799985997,6.408192849
6.979234483,1.532538725,0.817764332,6.408987508
6.542371179,1.524026356,0.781600864,6.416178132
6.923779841,1.511832981,0.800247758,6.414654236
6.755515151,1.514827588,0.786488293,6.434077857
6.890564299,1.541205839,0.783404011,6.416422592
6.697928825,1.531539834,0.815137319,6.422307386
6.935869178,1.504120923,0.811456115,6.428283196
6.50523017,1.548282738,0.80955035,6.447979586
6.607404384,1.513294399,0.804980559,6.434216186
7.002215996,1.511945501,0.791137718,6.441132246
7.076019968,1.50286396,0.800346766,6.439468742
6.819537295,1.507116339,0.804162559,6.404954013
6.581127585,1.543350472,0.798293945,6.4106858
6.659870541,1.548619059,0.794583228,6.426263213
7.094195686,1.529872541,0.802591537,6.403072072
6.558449658,1.523202986,0.817952698,6.436411556
6.65075369,1.53591178,0.794914016,6.410430082
6.769746059,1.530635597,0.811560452,6.441234398
6.625825654,1.546275358,0.784752274,6.428579726
6.922188329,1.531651199,0.816044397,6.425904935
7.019283824,1.546710782,0.805990649,6.40999929
6.850173234,1.526463523,0.791949947,6.438862135
6.555440427,1.511316594,0.806433732,6.438802196
6.532749802,1.544899799,0.784398786,6.441193147
7.012206066,1.54998782,0.818927786,6.439596876
6.845025306,1.539618516,0.818644973,6.434090492
6.645670433,1.545400734,0.799356984,6.418849878
6.814527004,1.542399659,0.783642603,6.418669944
6.614102752,1.527142212,0.819331197,6.404256205
6.616831708,1.502585092,0.819249875,6.441957661
7.077182448,1.510027409,0.799903133,6.423900498
6.617265308,1.546569002,0.811182408,6.404128929
6.563148901,1.531497233,0.814502651,6.446455103
6.659343727,1.537784986,0.806972271,6.4309837
6.864593017,1.502293845,0.800796477,6.415341718
6.813450857,1.521469825,0.796782854,6.424943749
6.627950138,1.511625686,0.813721309,6.42908682
6.553104762,1.545969324,0.819835088,6.447277813
6.685967055,1.52135278,0.818404385,6.435317757
6.8652761,1.532265383,0.812099677,6.421672933
6.57157392,1.517365841,0.802648213,6.42229051
6.792722966,1.518013645,0.811416498,6.413659424
6.813909209,1.501207675,0.802843111,6.40194505
6.926133578,1.508474763,0.813018719,6.430299854
6.987352753,1.516300043,0.804166197,6.438821325
6.517101641,1.530091294,0.797237012,6.44576903
6.667800481,1.530000272,0.81228172,6.426562677
6.968160097,1.524889796,0.810326435,6.431774891
6.635671222,1.528779789,0.809541392,6.430937832
6.6394292,1.526429326,0.819727866,6.427739425
6.991044576,1.501159841,0.784136034,6.41505985
6.90471024,1.514763381,0.811189101,6.444253871
6.937488215,1.504525496,0.789019498,6.448598537
6.828029035,1.510876755,0.801399176,6.441625254
6.570811926,1.542880712,0.817262567,6.415856079
6.737761179,1.517643431,0.799057974,6.449560958
6.966591366,1.525460201,0.815206126,6.412940278
6.842594499,1.529102123,0.80359937,6.439036085
6.528429898,1.545478101,0.801060602,6.443758518
6.989171972,1.52302503,0.819019951,6.432331383
6.552463852,1.509291938,0.782874902,6.440220291
6.870060294,1.516081002,0.808851685,6.448674794
6.761772248,1.506465615,0.796716582,6.403626143
6.680101821,1.508721236,0.785039424,6.427856977
7.088656157,1.532978262,0.806103717,6.435346917
6.727199245,1.532297496,0.809286203,6.413659376
6.59840999,1.548612432,0.811908472,6.445303773
6.735495641,1.506998633,0.801406335,6.443247508
6.908673932,1.544530995,0.819926347,6.400286842
6.868927144,1.509771709,0.795114559,6.418833123
6.523835896,1.500355416,0.807448,6.43155551
6.797877719,1.511901282,0.802937004,6.427871729
6.694558127,1.540734643,0.799581944,6.41833605
6.873261331,1.515498893,0.801567387,6.414922312
7.089881723,1.523315497,0.813069777,6.418720406
6.938070651,1.51911787,0.819321775,6.436494181
6.697239897,1.538050443,0.799616152,6.445677655
6.521786997,1.511105134,0.781611539,6.40031164
6.927490957,1.549498685,0.791801472,6.409684022
6.871637411,1.510190462,0.818494357,6.406091972
6.772921671,1.51510177,0.818788382,6.426218461
7.040415682,1.536846721,0.807588584,6.412083915
6.736480975,1.526003005,0.788379695,6.445265383
6.635446588,1.529389932,0.791129371,6.41601722
6.519446901,1.503701401,0.780304904,6.414070961
6.986956701,1.523932147,0.785015721,6.424307745
6.827546587,1.510440923,0.810062543,6.406015526
6.935164594,1.541272541,0.787590298,6.4456329
6.978789255,1.506128165,0.783922595,6.412345438
6.610283998,1.549985858,0.807651761,6.442367157
6.825460785,1.50305926,0.811964441,6.442795704
7.099251195,1.547238119,0.808071341,6.445097529
6.510050262,1.54938324,0.785308139,6.427284461
7.014906661,1.535916902,0.783130089,6.443544106
7.017401968,1.529902063,0.783317196,6.43364828
6.697902617,1.51427936,0.813271603,6.414899538
6.997785077,1.54433538,0.788993272,6.444696089
6.796801092,1.502156213,0.816588095,6.43342825
7.059420588,1.541253829,0.816602092,6.413438374
6.732542677,1.526891444,0.818859613,6.415539237
6.896915227,1.528647085,0.81247548,6.426748739
6.694092957,1.520011094,0.812750289,6.415862152
6.954392299,1.542464301,0.782173594,6.442945349
6.736213669,1.545902266,0.785363601,6.443658496
6.921540755,1.536845763,0.786276098,6.446187676
6.507816494,1.516340636,0.818632124,6.420868408
6.53218193,1.546215614,0.798859138,6.431239114
6.581324929,1.524290531,0.789768242,6.40582206
6.955548734,1.519264174,0.793348077,6.422341341
6.961136904,1.539850416,0.781435145,6.44736276
6.740856946,1.515259748,0.809176803,6.406892012
6.605035091,1.518100379,0.800742628,6.404345814
6.624742755,1.516316066,0.787235192,6.416186263
6.525637817,1.505543704,0.796068681,6.419032073
6.958692271,1.514990623,0.789769743,6.411941143
7.041565099,1.515483502,0.817526252,6.430147337
6.530698509,1.528942648,0.815531423,6.423069187
6.94054959,1.542551666,0.81422216,6.426905253
6.880594449,1.514036617,0.804721405,6.424939698
6.667461937,1.512087278,0.804404924,6.425589976
6.934492949,1.523334342,0.796398393,6.421527707
6.92876609,1.502654613,0.787002509,6.417534815
6.873074481,1.500818526,0.797550106,6.411075437
6.66135204,1.549700767,0.78836163,6.418334401
6.893737853,1.525672279,0.781117836,6.40017127
7.021694023,1.547705235,0.815418116,6.438289505
6.516421785,1.507977562,0.780806541,6.418100662
7.064585994,1.549342924,0.813615643,6.420300467
6.786760671,1.509289423,0.806020267,6.448873682
7.070763064,1.534001498,0.786089694,6.423516823
6.863326906,1.503143921,0.798337602,6.424841296
6.605652155,1.539471371,0.802190413,6.410210592
6.920838957,1.533771076,0.789528368,6.409769456
6.929201009,1.548713673,0.781266415,6.422844961
7.02351132,1.545465138,0.800621922,6.438803203
6.810101759,1.525124716,0.819359642,6.416296096
6.507972517,1.501859051,0.795389625,6.427036779
6.967049758,1.511901812,0.798050461,6.400656063
7.015302054,1.50625257,0.806880906,6.422551946
6.814137978,1.518326532,0.80003262,6.433735049
7.026014624,1.537344935,0.780320001,6.414416879
6.697090013,1.546652741,0.799897593,6.441841648
6.89784234,1.527011151,0.794625534,6.43550414
6.854429537,1.507394742,0.797777756,6.401919298
6.961382613,1.510378549,0.792288909,6.42367048
6.576187047,1.532365368,0.781450006,6.414000203
6.761680748,1.50561898,0.79559157,6.410784587
6.755798003,1.547358205,0.788961288,6.426416193
6.748564961,1.541337886,0.784535623,6.403216195
6.616772637,1.541851351,0.796513393,6.411672687
6.775203361,1.537623811,0.801040744,6.426365897
6.718337915,1.521044116,0.797580929,6.415791764
6.717696415,1.537437061,0.80137317,6.408215167
6.807989979,1.522402961,0.80269107,6.436871602
6.720346779,1.501074372,0.81958051,6.432148016
6.964290333,1.502414773,0.79385184,6.423901463
6.978147426,1.513607635,0.810585411,6.417095331
7.084139014,1.50829392,0.79469015,6.437012793
6.741802672,1.502950724,0.804811032,6.433439777
6.989979702,1.531353519,0.793892526,6.412897836
6.66388543,1.510734686,0.790875673,6.424235159
6.8940192,1.515761793,0.810156879,6.449276165
6.736517094,1.517850328,0.814457947,6.401285205
6.55735651,1.518787603,0.819972029,6.420157227
6.844041992,1.501417769,0.802433844,6.420211584
6.686068002,1.54363564,0.808240838,6.400363418
6.571133317,1.548807879,0.819854437,6.435378582
6.62275225,1.542348025,0.790984544,6.437084571
7.073416213,1.54271536,0.797587842,6.428072451
7.034790378,1.533053501,0.781550795,6.42719562
6.954169564,1.532966831,0.807427639,6.449862109
7.075481416,1.5079748,0.79162942,6.419986917
6.566515408,1.524010603,0.781042652,6.446167383
6.974707671,1.547917182,0.789014516,6.406263222
7.015073469,1.53716904,0.800520234,6.408539679
6.762779379,1.513159988,0.816700565,6.406858966
6.8104622,1.517803562,0.794777434,6.407280466
6.536912821,1.503706509,0.790286251,6.410294555
6.559225511,1.528750633,0.799933534,6.413800691
6.824614684,1.544114512,0.793152975,6.413680963
6.57660815,1.508024743,0.798550075,6.435106643
7.060711369,1.545564771,0.794254002,6.435249397
6.71940036,1.524690796,0.794419975,6.414980321
6.701732907,1.541304548,0.805842445,6.448325051
6.611000985,1.508137794,0.785130817,6.410883269
6.656593744,1.511849881,0.805999476,6.413279831
6.759579629,1.529150187,0.796958617,6.443273449
6.656720242,1.535793885,0.815520144,6.445893129
7.070851456,1.515810798,0.812333281,6.423566448
6.806781291,1.534336565,0.793395059,6.42268366
6.91416193,1.524448161,0.81284619,6.444527612
6.608889818,1.514766942,0.802348605,6.402608518
6.758132755,1.549119987,0.793675442,6.410470135
6.529111746,1.535873527,0.787655764,6.403607916
6.90861486,1.500400161,0.814137976,6.408962533
7.087538048,1.51675737,0.792300684,6.445162829
7.015214984,1.546132825,0.785773555,6.431622476
7.08834368,1.519619256,0.787624195,6.436275424
6.902733281,1.533667961,0.808939637,6.429675745
6.769586321,1.505373724,0.782816677,6.429173327
6.995986818,1.519486834,0.816648423,6.430580987
7.065079291,1.52518115,0.789753756,6.421953417
6.715274989,1.501692956,0.807023973,6.404111049
7.053546072,1.520721531,0.789783814,6.441739748
6.965483294,1.510080113,0.811412016,6.445150323
6.801358784,1.537609561,0.818775524,6.417037883
6.723793921,1.531038026,0.804201778,6.426077846
7.065111488,1.505326558,0.811058974,6.410674091
6.89884262,1.533339394,0.784726002,6.409316474
7.018787832,1.535802976,0.803035472,6.429492896
6.68775648,1.523507342,0.784485906,6.41288527
6.977761949,1.517247924,0.816183941,6.433348172
6.727953383,1.523700572,0.797187812,6.415279911
6.715845747,1.506861106,0.791761845,6.437295499
6.575753769,1.523167356,0.819427851,6.401685338
6.699423098,1.510092244,0.787915272,6.402420935
6.792922654,1.5214346,0.784203773,6.430746254
6.561272428,1.530752139,0.78131987,6.411778813
6.881035062,1.50415831,0.808427077,6.431149964
6.556776579,1.504108053,0.804962956,6.420430311
6.510440407,1.533911219,0.788414045,6.436298991
7.062600005,1.534554793,0.801521008,6.429058899
6.697127471,1.504977937,0.806914768,6.407913722
6.527597625,1.504026886,0.804429902,6.441614267
6.96422701,1.533475649,0.784999056,6.441538239
6.736235389,1.506078649,0.780079459,6.433044196
7.036289963,1.518518525,0.809521753,6.449854314
6.523521835,1.503480879,0.795825799,6.400914475
6.529853241,1.544782828,0.794470814,6.439333593
6.624082603,1.545781217,0.807137983,6.413080497
6.547444223,1.508202555,0.814904236,6.448383397
6.531119983,1.5133408,0.784984258,6.438982816
6.853823256,1.533812022,0.811330943,6.448803674
7.029867633,1.539327988,0.794798656,6.408789031
6.659247232,1.547476678,0.802885353,6.410228871
6.544823507,1.506318548,0.808095137,6.413024898
6.805587244,1.542115148,0.782858891,6.413593392
7.025735012,1.517658298,0.797029264,6.421976503
6.775682156,1.503509426,0.802234789,6.41580065
7.006449552,1.519811015,0.784815061,6.435027686
6.523595529,1.540617818,0.802471623,6.4406732
6.987993463,1.548075724,0.808929871,6.449365496
6.762759448,1.548672313,0.783411579,6.40478186
6.547039657,1.540259694,0.812107438,6.441868772
6.524561087,1.542573738,0.817917792,6.447987072
7.0682412,1.544935614,0.806750831,6.435135828
6.526571607,1.516015839,0.794482088,6.432259006
6.518651051,1.510643988,0.816260202,6.415991173
7.063968578,1.526541126,0.806779742,6.443084215
6.920012861,1.512275332,0.791291738,6.411510782
6.902636985,1.52234938,0.796951272,6.415009299
6.851401646,1.511572061,0.781659097,6.419937378
7.09462815,1.519964204,0.816259473,6.448257572
6.64672027,1.540979977,0.81117657,6.449958076
6.751629951,1.515522327,0.792728734,6.406907774
6.642409869,1.526559601,0.79755964,6.421673317
6.748373561,1.501253272,0.811723625,6.40561658
6.521576586,1.5025258,0.791811598,6.434916402
6.805589384,1.537362566,0.785909576,6.440787803
6.816285336,1.523933481,0.812153517,6.405165873
6.739973118,1.523843314,0.815943577,6.419674242
6.841628287,1.530651531,0.798291018,6.400600747
6.590385723,1.507830577,0.796487062,6.427248543
7.092752509,1.504817898,0.780076126,6.439853533
6.559145715,1.549889793,0.811569014,6.42089077
6.828598287,1.522839813,0.811097168,6.412170422
6.612253633,1.521278351,0.783517607,6.405683641
6.768711233,1.544046285,0.785121804,6.425437009
6.972747201,1.507913582,0.810202711,6.4448332
7.093354409,1.513661792,0.789036645,6.417172545
6.561673575,1.508720318,0.813418556,6.442068653
7.098482642,1.541755549,0.79130969,6.411831912
6.894008691,1.545369928,0.798896972,6.417731383
6.677896451,1.541006483,0.815534017,6.447579114
6.766342109,1.546113592,0.789991112,6.422635377
6.936724545,1.527926482,0.811483523,6.437239966
6.763064974,1.512420401,0.81212182,6.419971053
6.785901525,1.508165947,0.806113301,6.412767086
6.545838105,1.547051874,0.785676216,6.425496733
6.685425283,1.517181542,0.816897877,6.440119121
6.643155957,1.500990407,0.807607507,6.426815612
6.634987022,1.509424928,0.790091497,6.4078838
6.564506047,1.544655752,0.812950468,6.440428116
7.009290225,1.542474666,0.804485656,6.44854501
6.644287185,1.527397871,0.782528759,6.443056636
6.897499897,1.505133914,0.784925172,6.447668492
6.65322462,1.52901232,0.803087835,6.408845207
6.994412469,1.549789827,0.812471443,6.403405063
6.912273551,1.547676392,0.79491902,6.419646041
6.557750724,1.519185644,0.812217932,6.439893844
7.068319306,1.519108053,0.784637316,6.407208573
7.056645354,1.528297907,0.79611851,6.400308419
6.771679072,1.509458563,0.79786004,6.402049039
7.076721966,1.512016805,0.812154439,6.436605065
6.946109252,1.549231554,0.787123356,6.423407137
7.070505035,1.530356643,0.793534411,6.429531127
7.018009073,1.540643075,0.809913615,6.419699717
7.089658359,1.534419568,0.794432975,6.407624474
6.908221962,1.530721884,0.783594891,6.424675071
6.780420786,1.513600062,0.803654733,6.419718619
6.868160748,1.512443412,0.784091716,6.420616693
6.915156042,1.522154194,0.793377552,6.422253183
6.856627501,1.54126234,0.78324343,6.445581162
6.713366182,1.522742106,0.785097278,6.423311703
6.735309092,1.517275048,0.795914616,6.402268461
6.709974105,1.505010541,0.799571001,6.433131761
7.040694646,1.523558561,0.784251379,6.445309591
6.923131244,1.524084811,0.787540125,6.436104549
6.873361562,1.536507991,0.807233494,6.421699517
6.67567519,1.501992035,0.813576472,6.429867526
6.729794989,1.522290222,0.781513779,6.416134134
6.745040492,1.54275324,0.796878156,6.442719054
6.93516028,1.505993479,0.789497011,6.408639762
7.034123508,1.524866118,0.814297704,6.429939408
6.569300381,1.51494725,0.818659403,6.408489602
6.972963676,1.5294922,0.786514815,6.402867219
6.690955014,1.511191058,0.816440642,6.403653225
6.516932518,1.520537974,0.793241524,6.423826146
6.690532813,1.524786437,0.798141188,6.437945858
7.045077184,1.522857004,0.809634192,6.414346756
6.804662532,1.519798279,0.80734561,6.444444005
6.539067691,1.545952304,0.790186974,6.40499809
6.803882359,1.549045076,0.808267551,6.444762951
6.584945692,1.543527341,0.816449317,6.407780512
6.777718823,1.521391209,0.7820616,6.410098381
6.797177594,1.532709614,0.796123159,6.418730303
7.070195583,1.533883831,0.808181179,6.443489518
6.694234363,1.515592659,0.812388838,6.432969859
6.633277847,1.536144663,0.801896714,6.400715224
6.539099622,1.548801018,0.782674905,6.403444416
6.972016028,1.53793155,0.792023134,6.414710771
6.652274906,1.530852681,0.800385028,6.406092452
6.965615836,1.520483048,0.796633502,6.404317772
6.833763894,1.545676753,0.782585089,6.42270131
6.929153759,1.53097116,0.812639307,6.449603758
6.559991317,1.511265418,0.801991671,6.44215019
6.581583739,1.515826559,0.805586844,6.4467802
6.612497737,1.517506042,0.806074857,6.427079912
6.993896594,1.548411479,0.817834287,6.428978955
7.038665218,1.524250564,0.790858734,6.444233702
6.710259036,1.518156083,0.817974777,6.437200971
7.013290139,1.521815481,0.79543222,6.445249257
6.878159734,1.515220959,0.793062417,6.434746454
6.861689632,1.513896486,0.795106904,6.402692031
6.605241093,1.53851985,0.800110921,6.443256026
6.664550353,1.548799776,0.781609502,6.43490949
6.714210593,1.5443037,0.78427009,6.443890698
6.838708611,1.544668913,0.805423072,6.448880234
7.003173707,1.501659719,0.815479391,6.401982953
6.577488541,1.534297165,0.802698251,6.442800756
6.508656021,1.520377106,0.815266997,6.41947625
6.899818339,1.528423934,0.784202566,6.43007233
6.751948667,1.540902476,0.792342291,6.418935187
6.57419875,1.518875902,0.807955682,6.405736779
6.875986993,1.512704752,0.799298474,6.431322215
6.808158659,1.51562891,0.801474775,6.442884982
6.873212402,1.509367707,0.78276303,6.436266828
6.514519689,1.506350913,0.800190201,6.402915127
6.63536831,1.502783226,0.816686558,6.417848538
6.696478877,1.50946846,0.79361946,6.418971848
6.875184433,1.522080676,0.817322287,6.420781217
6.906956258,1.54422049,0.81184432,6.405239728
6.678290727,1.52225438,0.81012157,6.431792467
6.894898333,1.544804754,0.803258699,6.449814601
6.959834903,1.534186934,0.801016209,6.418861268
6.939982242,1.532913736,0.784238352,6.431524687
6.943068288,1.500577998,0.815074294,6.448710963
6.560769492,1.546473985,0.819389924,6.422216796
6.809887172,1.541483663,0.79780813,6.403281837
6.784196455,1.505067064,0.786145922,6.404583228
7.042373732,1.507422452,0.782257901,6.418310926
7.047530683,1.531496506,0.785749462,6.431982416
6.939628543,1.514054654,0.787565583,6.449426342
6.510930456,1.503514304,0.78518134,6.406439544
6.925290875,1.540979276,0.801096861,6.440121041
6.807770033,1.534523961,0.796827105,6.424378232
6.971876289,1.511397197,0.781268329,6.4465903
6.703627718,1.536122656,0.797881365,6.418707984
7.062506354,1.536326341,0.79767644,6.428782547
6.545485427,1.528845999,0.819227861,6.448612235
7.062413794,1.505446886,0.781231504,6.42068126
6.79819436,1.532099243,0.809957509,6.43810345
6.515885548,1.536810553,0.815001706,6.43507627
6.601830749,1.511601634,0.789491045,6.42462022
6.605524994,1.541053845,0.7866835,6.408869127
6.603508247,1.52208311,0.793295011,6.419883874
6.501631344,1.510044005,0.818091128,6.419586418
6.64309278,1.508518783,0.782613081,6.41685808
6.581338389,1.518383832,0.789753464,6.420503759
6.908708651,1.535485352,0.794515378,6.407270474
7.070697646,1.528480702,0.816342741,6.436423777
6.897607589,1.511090276,0.803569396,6.433536742
6.852138247,1.543644739,0.79441803,6.442303459
7.017970468,1.51623178,0.787067536,6.406194324
6.781811454,1.531864602,0.799212765,6.411170607
6.504403487,1.503268459,0.795461786,6.443880045
6.582908811,1.548303836,0.810451896,6.401504321
6.957447758,1.549520608,0.805725419,6.436973334
6.939325874,1.546354452,0.784947193,6.406558713
6.589177052,1.5465876,0.810323784,6.434870776
6.578003935,1.547004648,0.792370225,6.42873137
6.934255607,1.544211438,0.782498778,6.405346406
6.721194077,1.52163723,0.819071844,6.448378292
6.506540599,1.515067377,0.79979306,6.442136456
6.645381962,1.506392503,0.809934894,6.410343739
6.583366228,1.513281686,0.803495044,6.41094538
6.539428892,1.505402009,0.783403424,6.405899524
6.615273686,1.541169457,0.780606119,6.416770515
6.777004206,1.506067022,0.800168066,6.407414729
6.791368592,1.518047654,0.799478232,6.444544385
6.752777804,1.521381921,0.811245133,6.406173497
6.925927257,1.541303334,0.81718606,6.434171513
6.751683361,1.528139381,0.793118895,6.447780711
7.043778541,1.527549414,0.811347226,6.408568775
6.77899832,1.501813526,0.78410584,6.438794103
7.001557907,1.535930503,0.801863346,6.409345753
6.833170239,1.51892868,0.803668004,6.402216829
6.90477354,1.506142817,0.784895849,6.41540464
6.720084527,1.544695981,0.799866805,6.421099566
7.088191761,1.53088731,0.794723969,6.433878371
6.786572122,1.549308732,0.814909478,6.445246182
6.547766184,1.537624386,0.809673028,6.408610183
6.667769654,1.536621521,0.793174805,6.403595169
6.548289684,1.509231586,0.780276585,6.424109441
6.745276628,1.548775432,0.784350128,6.414628208
6.882076163,1.537980783,0.796768003,6.44120222
6.829468979,1.524245439,0.780754533,6.416540956
6.820328374,1.548947285,0.788723161,6.422327502
6.565045139,1.523655747,0.782146032,6.439169074
6.98841122,1.527217408,0.801296585,6.441426783
7.048523419,1.517035875,0.790006498,6.425745653
6.935216678,1.504239921,0.79458721,6.439104141
7.022976239,1.519067751,0.805893798,6.401387414
6.500132186,1.50930432,0.81909616,6.440377813
6.789597323,1.545988538,0.800198289,6.429279917
6.853241448,1.514648566,0.808136775,6.400654197
6.848954588,1.513058331,0.78103692,6.404723236
6.596001319,1.515481919,0.783646469,6.428609244
6.589210531,1.505299225,0.793423689,6.43922074
6.543040335,1.524110863,0.789467925,6.420535104
6.632894541,1.50888063,0.790512245,6.410933116
6.991295607,1.540007061,0.789233128,6.432283864
6.719841422,1.526851193,0.794834744,6.40897519
6.508071178,1.517249325,0.801997473,6.424573408
6.899113515,1.521732771,0.800984324,6.406795722
6.916294336,1.534150557,0.81170964,6.418443447
7.073625651,1.522222685,0.81452923,6.426139341
7.089448444,1.50342464,0.819727206,6.436964846
6.846774818,1.511373508,0.817660709,6.442167083
6.871356673,1.518244362,0.810281768,6.41016637
6.983441468,1.50229028,0.814122735,6.421215019
7.046608119,1.512183271,0.809374446,6.424466461
6.982627886,1.508820729,0.794873292,6.424528457
7.059620956,1.505675331,0.804640475,6.431615157
6.503232754,1.512300881,0.808667487,6.426226501
7.029752453,1.522942139,0.805261313,6.447803291
6.951558324,1.530293741,0.811346187,6.449707164
6.8849819,1.535848717,0.8012215,6.411195053
6.777219092,1.505875017,0.785845706,6.417951651
6.727938076,1.532270983,0.789698501,6.402126311
6.532020041,1.540353208,0.788727262,6.446004085
